Label,TagSet,AssetType,Asset,AssetParent,City,Building,Wing,Floor,Room,Zone
42G_U13_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U13,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,NA
42G_U13_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U13,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,NA
42G_U14_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U14,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,NA
42G_U14_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U14,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,NA
42G_U14_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U14,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,NA
42G_U14_FCU_FAULT,FCU_Fault_Sensor,FCU,U14,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,NA
42G_U14_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U14,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,NA
42G_U14_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U14,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,NA
42G_U14_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U14,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,NA
42G_U15_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U15,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,NA
42G_U15_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U15,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,NA
42G_U15_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U15,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,NA
42G_U15_FCU_FAULT,FCU_Fault_Sensor,FCU,U15,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,NA
42G_U15_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U15,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,NA
42G_U15_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U15,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,NA
42G_U15_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U15,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,NA
42G_U16_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U16,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,NA
42G_U16_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U16,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,NA
42G_U16_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U16,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,NA
42G_U16_FCU_FAULT,FCU_Fault_Sensor,FCU,U16,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,NA
42G_U16_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U16,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,NA
42G_U16_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U16,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,NA
42G_U16_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U16,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,NA
42G_U17_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U17,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,NA
42G_U17_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U17,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,NA
42G_U17_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U17,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,NA
42G_U17_FCU_FAULT,FCU_Fault_Sensor,FCU,U17,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,NA
42G_U17_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U17,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,NA
42G_U17_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U17,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,NA
42G_U17_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U17,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,NA
42G_U18_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U18,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,NA
42G_U18_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U18,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,NA
42G_U18_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U18,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,NA
42G_U18_FCU_FAULT,FCU_Fault_Sensor,FCU,U18,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,NA
42G_U18_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U18,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,NA
42G_U18_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U18,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,NA
42G_U18_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U18,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,NA
42G_U19_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U19,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,NA
42G_U19_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U19,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,NA
42G_U19_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U19,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,NA
42G_U19_FCU_FAULT,FCU_Fault_Sensor,FCU,U19,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,NA
42G_U19_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U19,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,NA
42G_U19_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U19,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,NA
42G_U19_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U19,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,NA
42G_U1_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U1,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,NA
42G_U1_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U1,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,NA
42G_U1_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U1,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,NA
42G_U1_FCU_FAULT,FCU_Fault_Sensor,FCU,U1,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,NA
42G_U1_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U1,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,NA
42G_U1_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U1,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,NA
42G_U1_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U1,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,NA
42G_U20_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U20,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,NA
42G_U20_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U20,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,NA
42G_U20_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U20,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,NA
42G_U20_FCU_FAULT,FCU_Fault_Sensor,FCU,U20,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,NA
42G_U20_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U20,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,NA
42G_U20_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U20,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,NA
42G_U20_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U20,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,NA
42G_U21_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U21,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,NA
42G_U21_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U21,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,NA
42G_U21_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U21,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,NA
42G_U21_FCU_FAULT,FCU_Fault_Sensor,FCU,U21,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,NA
42G_U21_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U21,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,NA
42G_U21_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U21,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,NA
42G_U21_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U21,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,NA
42G_U22_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U22,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,NA
42G_U22_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U22,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,NA
42G_U22_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U22,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,NA
42G_U22_FCU_FAULT,FCU_Fault_Sensor,FCU,U22,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,NA
42G_U22_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U22,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,NA
42G_U22_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U22,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,NA
42G_U22_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U22,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,NA
42G_U23_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U23,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,NA
42G_U23_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U23,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,NA
42G_U23_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U23,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,NA
42G_U23_FCU_FAULT,FCU_Fault_Sensor,FCU,U23,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,NA
42G_U23_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U23,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,NA
42G_U23_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U23,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,NA
42G_U23_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U23,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,NA
42G_U24_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U24,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,NA
42G_U24_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U24,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,NA
42G_U24_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U24,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,NA
42G_U24_FCU_FAULT,FCU_Fault_Sensor,FCU,U24,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,NA
42G_U24_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U24,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,NA
42G_U24_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U24,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,NA
42G_U24_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U24,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,NA
42G_U25_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U25,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,NA
42G_U25_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U25,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,NA
42G_U25_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U25,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,NA
42G_U25_FCU_FAULT,FCU_Fault_Sensor,FCU,U25,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,NA
42G_U25_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U25,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,NA
42G_U25_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U25,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,NA
42G_U25_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U25,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,NA
42G_U26_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U26,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U26,NA
42G_U26_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U26,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U26,NA
42G_U26_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U26,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U26,NA
42G_U26_FCU_FAULT,FCU_Fault_Sensor,FCU,U26,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U26,NA
42G_U26_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U26,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U26,NA
42G_U26_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U26,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U26,NA
42G_U26_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U26,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U26,NA
42G_U27_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U27,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U27,NA
42G_U27_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U27,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U27,NA
42G_U27_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U27,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U27,NA
42G_U27_FCU_FAULT,FCU_Fault_Sensor,FCU,U27,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U27,NA
42G_U27_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U27,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U27,NA
42G_U27_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U27,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U27,NA
42G_U27_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U27,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U27,NA
42G_U28_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U28,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U28,NA
42G_U28_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U28,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U28,NA
42G_U28_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U28,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U28,NA
42G_U28_FCU_FAULT,FCU_Fault_Sensor,FCU,U28,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U28,NA
42G_U28_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U28,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U28,NA
42G_U28_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U28,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U28,NA
42G_U28_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U28,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U28,NA
42G_U29_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U29,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U29,NA
42G_U29_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U29,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U29,NA
42G_U29_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U29,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U29,NA
42G_U29_FCU_FAULT,FCU_Fault_Sensor,FCU,U29,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U29,NA
42G_U29_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U29,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U29,NA
42G_U29_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U29,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U29,NA
42G_U29_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U29,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U29,NA
42G_U2_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U2,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U2,NA
42G_U2_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U2,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U2,NA
42G_U2_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U2,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U2,NA
42G_U2_FCU_FAULT,FCU_Fault_Sensor,FCU,U2,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U2,NA
42G_U2_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U2,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U2,NA
42G_U2_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U2,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U2,NA
42G_U2_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U2,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U2,NA
42G_U30_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U30,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U30,NA
42G_U30_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U30,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U30,NA
42G_U30_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U30,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U30,NA
42G_U30_FCU_FAULT,FCU_Fault_Sensor,FCU,U30,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U30,NA
42G_U30_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U30,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U30,NA
42G_U30_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U30,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U30,NA
42G_U30_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U30,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U30,NA
42G_U31_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U31,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U31,NA
42G_U31_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U31,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U31,NA
42G_U31_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U31,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U31,NA
42G_U31_FCU_FAULT,FCU_Fault_Sensor,FCU,U31,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U31,NA
42G_U31_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U31,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U31,NA
42G_U31_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U31,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U31,NA
42G_U31_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U31,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U31,NA
42G_U32_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U32,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U32,NA
42G_U32_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U32,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U32,NA
42G_U32_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U32,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U32,NA
42G_U32_FCU_FAULT,FCU_Fault_Sensor,FCU,U32,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U32,NA
42G_U32_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U32,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U32,NA
42G_U32_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U32,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U32,NA
42G_U32_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U32,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U32,NA
42G_U33_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U33,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U33,NA
42G_U33_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U33,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U33,NA
42G_U33_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U33,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U33,NA
42G_U33_FCU_FAULT,FCU_Fault_Sensor,FCU,U33,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U33,NA
42G_U33_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U33,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U33,NA
42G_U33_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U33,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U33,NA
42G_U33_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U33,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U33,NA
42G_U34_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U34,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U34,NA
42G_U34_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U34,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U34,NA
42G_U34_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U34,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U34,NA
42G_U34_FCU_FAULT,FCU_Fault_Sensor,FCU,U34,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U34,NA
42G_U34_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U34,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U34,NA
42G_U34_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U34,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U34,NA
42G_U34_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U34,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U34,NA
42G_U35_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U35,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U35,NA
42G_U35_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U35,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U35,NA
42G_U35_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U35,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U35,NA
42G_U35_FCU_FAULT,FCU_Fault_Sensor,FCU,U35,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U35,NA
42G_U35_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U35,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U35,NA
42G_U35_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U35,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U35,NA
42G_U35_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U35,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U35,NA
42G_U36_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U36,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U36,NA
42G_U36_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U36,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U36,NA
42G_U36_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U36,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U36,NA
42G_U36_FCU_FAULT,FCU_Fault_Sensor,FCU,U36,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U36,NA
42G_U36_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U36,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U36,NA
42G_U36_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U36,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U36,NA
42G_U36_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U36,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U36,NA
42G_U37_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U37,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U37,NA
42G_U37_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U37,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U37,NA
42G_U37_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U37,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U37,NA
42G_U37_FCU_FAULT,FCU_Fault_Sensor,FCU,U37,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U37,NA
42G_U37_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U37,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U37,NA
42G_U37_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U37,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U37,NA
42G_U37_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U37,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U37,NA
42G_U38_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U38,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U38,NA
42G_U38_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U38,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U38,NA
42G_U38_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U38,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U38,NA
42G_U38_FCU_FAULT,FCU_Fault_Sensor,FCU,U38,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U38,NA
42G_U38_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U38,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U38,NA
42G_U38_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U38,,Dublin,B3,SOR42,GroundFloor,SOR42_G_U38,NA
